measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Muertes,125,Colombia,1,Hombre,1,Menores de 5 años,491,Enfermedades cardiovasculares,2,Porcentaje,2017,0.009797423304484913,0.010731861027770292,0.00885864877641912
1,Muertes,125,Colombia,2,Mujer,1,Menores de 5 años,491,Enfermedades cardiovasculares,2,Porcentaje,2017,0.013160371354985557,0.014348475964401855,0.011927057202347956
1,Muertes,125,Colombia,1,Hombre,6,5-9 años,491,Enfermedades cardiovasculares,1,Número,2017,25.82487666966361,31.698622039427633,20.518769379628125
1,Muertes,125,Colombia,2,Mujer,6,5-9 años,491,Enfermedades cardiovasculares,1,Número,2017,15.538403554077911,18.670829156182894,12.702322254761903
1,Muertes,125,Colombia,1,Hombre,6,5-9 años,491,Enfermedades cardiovasculares,2,Porcentaje,2017,0.03567474851232119,0.041273395473169314,0.030749633679126424
1,Muertes,125,Colombia,2,Mujer,6,5-9 años,491,Enfermedades cardiovasculares,2,Porcentaje,2017,0.035259098202202785,0.04051570139560666,0.030591663620513302
1,Muertes,125,Colombia,1,Hombre,7,10-14 años,491,Enfermedades cardiovasculares,1,Número,2017,26.69171841442283,31.988107515568323,21.685306638139718
1,Muertes,125,Colombia,2,Mujer,7,10-14 años,491,Enfermedades cardiovasculares,1,Número,2017,24.717792622485774,28.670720207396414,21.30260456144411
1,Muertes,125,Colombia,1,Hombre,7,10-14 años,491,Enfermedades cardiovasculares,2,Porcentaje,2017,0.03652935266537355,0.04377119110499115,0.030419206257988805
1,Muertes,125,Colombia,2,Mujer,7,10-14 años,491,Enfermedades cardiovasculares,2,Porcentaje,2017,0.04720628129582051,0.05432548963829401,0.04066608423098895
1,Muertes,125,Colombia,1,Hombre,8,15-19 años,491,Enfermedades cardiovasculares,1,Número,2017,74.59125943977577,89.17489713728419,62.66748619148682
1,Muertes,125,Colombia,2,Mujer,8,15-19 años,491,Enfermedades cardiovasculares,1,Número,2017,42.251209892391586,48.03037808008079,37.05637100510769
1,Muertes,125,Colombia,1,Hombre,8,15-19 años,491,Enfermedades cardiovasculares,2,Porcentaje,2017,0.028111114166192188,0.03348603011750249,0.02367174048748887
1,Muertes,125,Colombia,2,Mujer,8,15-19 años,491,Enfermedades cardiovasculares,2,Porcentaje,2017,0.048684835519405736,0.05518765303072622,0.04298323080979523
1,Muertes,125,Colombia,1,Hombre,9,20-24 años,491,Enfermedades cardiovasculares,1,Número,2017,126.36783282362133,148.0624117632012,106.78917303654723
1,Muertes,125,Colombia,2,Mujer,9,20-24 años,491,Enfermedades cardiovasculares,1,Número,2017,61.06460535567848,69.79541957634683,53.24955142406787
1,Muertes,125,Colombia,1,Hombre,9,20-24 años,491,Enfermedades cardiovasculares,2,Porcentaje,2017,0.025049839493753886,0.029392406392561545,0.0211690031134694
1,Muertes,125,Colombia,2,Mujer,9,20-24 años,491,Enfermedades cardiovasculares,2,Porcentaje,2017,0.05641786824498453,0.06478132579655313,0.04890403750274835
1,Muertes,125,Colombia,1,Hombre,10,25-29 años,491,Enfermedades cardiovasculares,1,Número,2017,180.96809908104305,211.33198195608279,152.5274939109655
1,Muertes,125,Colombia,2,Mujer,10,25-29 años,491,Enfermedades cardiovasculares,1,Número,2017,85.82305687610823,98.09164465179124,74.17793124711199
1,Muertes,125,Colombia,1,Hombre,10,25-29 años,491,Enfermedades cardiovasculares,2,Porcentaje,2017,0.03401055838249022,0.03987346330945179,0.02871285571790849
1,Muertes,125,Colombia,2,Mujer,10,25-29 años,491,Enfermedades cardiovasculares,2,Porcentaje,2017,0.07135666293108879,0.08153430118541449,0.0615059679545363
1,Muertes,125,Colombia,1,Hombre,11,30-34 años,491,Enfermedades cardiovasculares,1,Número,2017,254.29912985540815,294.6939859856652,214.08825461862224
1,Muertes,125,Colombia,2,Mujer,11,30-34 años,491,Enfermedades cardiovasculares,1,Número,2017,114.41621548463512,131.29027539325793,97.52735302554447
1,Muertes,125,Colombia,1,Hombre,11,30-34 años,491,Enfermedades cardiovasculares,2,Porcentaje,2017,0.055154687706212055,0.06392119798229944,0.0462753746167017
1,Muertes,125,Colombia,2,Mujer,11,30-34 años,491,Enfermedades cardiovasculares,2,Porcentaje,2017,0.0840316851936547,0.0967661774184076,0.0719564491031434
1,Muertes,125,Colombia,1,Hombre,12,35-39 años,491,Enfermedades cardiovasculares,1,Número,2017,363.82731025341303,419.48212299860273,308.8478127556409
1,Muertes,125,Colombia,2,Mujer,12,35-39 años,491,Enfermedades cardiovasculares,1,Número,2017,190.00804584215533,218.86641212757672,162.76894263798408
1,Muertes,125,Colombia,1,Hombre,12,35-39 años,491,Enfermedades cardiovasculares,2,Porcentaje,2017,0.08704637606668024,0.1004606114350809,0.07361137523484675
1,Muertes,125,Colombia,2,Mujer,12,35-39 años,491,Enfermedades cardiovasculares,2,Porcentaje,2017,0.11422719356261771,0.131313101909658,0.09807042112696943
1,Muertes,125,Colombia,1,Hombre,13,40-44 años,491,Enfermedades cardiovasculares,1,Número,2017,464.54065078562934,525.7828514979982,406.90780465659515
1,Muertes,125,Colombia,2,Mujer,13,40-44 años,491,Enfermedades cardiovasculares,1,Número,2017,296.07145696641584,336.84057680931596,259.1308303549423
1,Muertes,125,Colombia,1,Hombre,13,40-44 años,491,Enfermedades cardiovasculares,2,Porcentaje,2017,0.13714440569093875,0.15462175878511902,0.12013372264415212
1,Muertes,125,Colombia,2,Mujer,13,40-44 años,491,Enfermedades cardiovasculares,2,Porcentaje,2017,0.15255023158338332,0.1738380789859734,0.13390314882656768
1,Muertes,125,Colombia,1,Hombre,14,45-49 años,491,Enfermedades cardiovasculares,1,Número,2017,731.4556058953615,804.6541897846976,663.4219888663315
1,Muertes,125,Colombia,2,Mujer,14,45-49 años,491,Enfermedades cardiovasculares,1,Número,2017,524.4649349807082,584.9284292693536,468.20598451664273
1,Muertes,125,Colombia,1,Hombre,14,45-49 años,491,Enfermedades cardiovasculares,2,Porcentaje,2017,0.19546842647553556,0.21432199552952563,0.17727738444701932
1,Muertes,125,Colombia,2,Mujer,14,45-49 años,491,Enfermedades cardiovasculares,2,Porcentaje,2017,0.19047658386938773,0.2118161744267936,0.17115505986226284
1,Muertes,125,Colombia,1,Hombre,15,50-54 años,491,Enfermedades cardiovasculares,1,Número,2017,1266.2697152363835,1373.569086496545,1161.8411161359734
1,Muertes,125,Colombia,2,Mujer,15,50-54 años,491,Enfermedades cardiovasculares,1,Número,2017,829.5994659812924,911.5565880401025,743.8669608943236
1,Muertes,125,Colombia,1,Hombre,15,50-54 años,491,Enfermedades cardiovasculares,2,Porcentaje,2017,0.2570171421593832,0.27853247106760287,0.2357870978335663
1,Muertes,125,Colombia,2,Mujer,15,50-54 años,491,Enfermedades cardiovasculares,2,Porcentaje,2017,0.21771382130536424,0.23885740465077773,0.1955852639630824
1,Muertes,125,Colombia,1,Hombre,228,55+ años,491,Enfermedades cardiovasculares,1,Número,2017,28781.200323652673,30032.419249239065,26445.02002834855
1,Muertes,125,Colombia,2,Mujer,228,55+ años,491,Enfermedades cardiovasculares,1,Número,2017,29973.557797964717,32030.147107398716,26181.00842914904
1,Muertes,125,Colombia,1,Hombre,228,55+ años,491,Enfermedades cardiovasculares,2,Porcentaje,2017,0.36596116940683643,0.3809256411267406,0.3351219552148458
1,Muertes,125,Colombia,2,Mujer,228,55+ años,491,Enfermedades cardiovasculares,2,Porcentaje,2017,0.36610056773815314,0.3902649780579256,0.3191654615152438
1,Muertes,125,Colombia,1,Hombre,1,Menores de 5 años,626,Trastornos musculoesqueléticos,1,Número,2017,1.0097895694166465,1.3581648679706226,0.7429739190119179
1,Muertes,125,Colombia,2,Mujer,1,Menores de 5 años,626,Trastornos musculoesqueléticos,1,Número,2017,1.2797639259892235,1.7093195910278214,0.9362892549938775
1,Muertes,125,Colombia,1,Hombre,1,Menores de 5 años,626,Trastornos musculoesqueléticos,2,Porcentaje,2017,0.00016703247191674357,0.0001887913889961656,0.00014422321376727902
1,Muertes,125,Colombia,2,Mujer,1,Menores de 5 años,626,Trastornos musculoesqueléticos,2,Porcentaje,2017,0.0002708335033567729,0.0003184458863148542,0.00022851181902743122
1,Muertes,125,Colombia,1,Hombre,6,5-9 años,626,Trastornos musculoesqueléticos,1,Número,2017,2.861813119447437,3.5286814140614253,2.309762362247779
1,Muertes,125,Colombia,2,Mujer,6,5-9 años,626,Trastornos musculoesqueléticos,1,Número,2017,3.112021249481806,3.8961573607171336,2.4747373357331255
1,Muertes,125,Colombia,1,Hombre,6,5-9 años,626,Trastornos musculoesqueléticos,2,Porcentaje,2017,0.003953162915953895,0.004573048282428623,0.0033667239051915756
1,Muertes,125,Colombia,2,Mujer,6,5-9 años,626,Trastornos musculoesqueléticos,2,Porcentaje,2017,0.007061996327528592,0.008573035960961768,0.005746743829641248
1,Muertes,125,Colombia,1,Hombre,7,10-14 años,626,Trastornos musculoesqueléticos,1,Número,2017,5.168302552556727,6.2413698894029555,4.42146799356536
1,Muertes,125,Colombia,2,Mujer,7,10-14 años,626,Trastornos musculoesqueléticos,1,Número,2017,11.724597199112436,14.066315023965142,9.667179189966458
1,Muertes,125,Colombia,1,Hombre,7,10-14 años,626,Trastornos musculoesqueléticos,2,Porcentaje,2017,0.007071449255234894,0.008166751863113138,0.006120453413151193
1,Muertes,125,Colombia,2,Mujer,7,10-14 años,626,Trastornos musculoesqueléticos,2,Porcentaje,2017,0.02239012102873285,0.026260251968065855,0.018620845664040236
1,Muertes,125,Colombia,1,Hombre,8,15-19 años,626,Trastornos musculoesqueléticos,1,Número,2017,5.707414258726634,6.616668140045209,4.912628502509985
1,Muertes,125,Colombia,2,Mujer,8,15-19 años,626,Trastornos musculoesqueléticos,1,Número,2017,34.812281157359905,40.164873887862406,29.670525816330553
1,Muertes,125,Colombia,1,Hombre,8,15-19 años,626,Trastornos musculoesqueléticos,2,Porcentaje,2017,0.002151235346784994,0.002495556128624275,0.001838215423783644
1,Muertes,125,Colombia,2,Mujer,8,15-19 años,626,Trastornos musculoesqueléticos,2,Porcentaje,2017,0.04011362756912765,0.04605265950457862,0.0344153003030219
1,Muertes,125,Colombia,1,Hombre,9,20-24 años,626,Trastornos musculoesqueléticos,1,Número,2017,6.843311209312598,7.882036476180561,5.8799510439717935
1,Muertes,125,Colombia,2,Mujer,9,20-24 años,626,Trastornos musculoesqueléticos,1,Número,2017,45.16490668696012,52.1110440873235,39.066713668981
1,Muertes,125,Colombia,1,Hombre,9,20-24 años,626,Trastornos musculoesqueléticos,2,Porcentaje,2017,0.0013564904001762794,0.0015656197352155847,0.001168706777180594
1,Muertes,125,Colombia,2,Mujer,9,20-24 años,626,Trastornos musculoesqueléticos,2,Porcentaje,2017,0.04172735004666907,0.048122222165158206,0.036071169059524545
1,Muertes,125,Colombia,1,Hombre,10,25-29 años,626,Trastornos musculoesqueléticos,1,Número,2017,8.002703388297183,9.260445852318636,6.957681089894546
1,Muertes,125,Colombia,2,Mujer,10,25-29 años,626,Trastornos musculoesqueléticos,1,Número,2017,47.17104196378028,53.68181333660109,40.98983220643093
1,Muertes,125,Colombia,1,Hombre,10,25-29 años,626,Trastornos musculoesqueléticos,2,Porcentaje,2017,0.0015039671029188145,0.0017387401469439953,0.0013031722152491935
1,Muertes,125,Colombia,2,Mujer,10,25-29 años,626,Trastornos musculoesqueléticos,2,Porcentaje,2017,0.039217446927237304,0.04469679304959993,0.03415106288039998
1,Muertes,125,Colombia,1,Hombre,11,30-34 años,626,Trastornos musculoesqueléticos,1,Número,2017,7.763190150735403,8.974813057201997,6.6555411790918795
1,Muertes,125,Colombia,2,Mujer,11,30-34 años,626,Trastornos musculoesqueléticos,1,Número,2017,49.27657164863695,56.24046078463685,43.59166194758374
1,Muertes,125,Colombia,1,Hombre,11,30-34 años,626,Trastornos musculoesqueléticos,2,Porcentaje,2017,0.0016837502199486436,0.0019531781229885792,0.001443730508638415
1,Muertes,125,Colombia,2,Mujer,11,30-34 años,626,Trastornos musculoesqueléticos,2,Porcentaje,2017,0.03619102956229099,0.04120122790820552,0.03197138024381288
1,Muertes,125,Colombia,1,Hombre,12,35-39 años,626,Trastornos musculoesqueléticos,1,Número,2017,8.17810060126728,9.465770781111203,6.9795915707900145
1,Muertes,125,Colombia,2,Mujer,12,35-39 años,626,Trastornos musculoesqueléticos,1,Número,2017,55.70092850851657,63.585350947531595,48.18286933509813
1,Muertes,125,Colombia,1,Hombre,12,35-39 años,626,Trastornos musculoesqueléticos,2,Porcentaje,2017,0.001956576761892827,0.002268145277735635,0.0016716945089598441
1,Muertes,125,Colombia,2,Mujer,12,35-39 años,626,Trastornos musculoesqueléticos,2,Porcentaje,2017,0.03348638149033242,0.03819763101322428,0.029017058684135046
1,Muertes,125,Colombia,1,Hombre,13,40-44 años,626,Trastornos musculoesqueléticos,1,Número,2017,7.7971483999815385,8.913706762213986,6.674921128365548
1,Muertes,125,Colombia,2,Mujer,13,40-44 años,626,Trastornos musculoesqueléticos,1,Número,2017,54.301780797388645,61.92849519629553,46.82902667563209
1,Muertes,125,Colombia,1,Hombre,13,40-44 años,626,Trastornos musculoesqueléticos,2,Porcentaje,2017,0.0023018650949064483,0.002631904899541068,0.0019695884571487897
1,Muertes,125,Colombia,2,Mujer,13,40-44 años,626,Trastornos musculoesqueléticos,2,Porcentaje,2017,0.0279796498435103,0.03208223028344021,0.024065932517631363
1,Muertes,125,Colombia,1,Hombre,14,45-49 años,626,Trastornos musculoesqueléticos,1,Número,2017,8.204717848426167,9.66424016627749,6.923679212191228
1,Muertes,125,Colombia,2,Mujer,14,45-49 años,626,Trastornos musculoesqueléticos,1,Número,2017,61.298314371534744,70.88485250378521,52.37027485094605
1,Muertes,125,Colombia,1,Hombre,14,45-49 años,626,Trastornos musculoesqueléticos,2,Porcentaje,2017,0.0021925192093029022,0.0025697019117710547,0.0018524039318870214
1,Muertes,125,Colombia,2,Mujer,14,45-49 años,626,Trastornos musculoesqueléticos,2,Porcentaje,2017,0.022262594856546507,0.025866907708216116,0.019035176973419384
1,Muertes,125,Colombia,1,Hombre,15,50-54 años,626,Trastornos musculoesqueléticos,1,Número,2017,11.5379172898337,13.250070196892473,9.845029550561852
1,Muertes,125,Colombia,2,Mujer,15,50-54 años,626,Trastornos musculoesqueléticos,1,Número,2017,60.55680678484027,69.82779668092996,52.08954478480604
1,Muertes,125,Colombia,1,Hombre,15,50-54 años,626,Trastornos musculoesqueléticos,2,Porcentaje,2017,0.002341873992503891,0.002681368840190158,0.0019943799653088677
1,Muertes,125,Colombia,2,Mujer,15,50-54 años,626,Trastornos musculoesqueléticos,2,Porcentaje,2017,0.015891868600977802,0.01831861925222446,0.013612695583556175
1,Muertes,125,Colombia,1,Hombre,228,55+ años,626,Trastornos musculoesqueléticos,1,Número,2017,137.9443411483779,151.96466254749924,124.10423166229076
1,Muertes,125,Colombia,2,Mujer,228,55+ años,626,Trastornos musculoesqueléticos,1,Número,2017,437.8460872952902,478.69172487116094,386.3699949322295
1,Muertes,125,Colombia,1,Hombre,228,55+ años,626,Trastornos musculoesqueléticos,2,Porcentaje,2017,0.0017539804498509135,0.0019285823978345124,0.0015749994839245223
1,Muertes,125,Colombia,2,Mujer,228,55+ años,626,Trastornos musculoesqueléticos,2,Porcentaje,2017,0.0053479272906721284,0.005845197468896877,0.004708002892507965
1,Muertes,125,Colombia,1,Hombre,1,Menores de 5 años,640,Otras enfermedades no trasmisibles,1,Número,2017,1549.9272132432106,1949.1254797574295,1221.3222107488698
1,Muertes,125,Colombia,2,Mujer,1,Menores de 5 años,640,Otras enfermedades no trasmisibles,1,Número,2017,1208.1970659331453,1530.0566855283187,952.6055737688555
1,Muertes,125,Colombia,1,Hombre,1,Menores de 5 años,640,Otras enfermedades no trasmisibles,2,Porcentaje,2017,0.2567890248275193,0.2703216645385054,0.2431809122035455
1,Muertes,125,Colombia,2,Mujer,1,Menores de 5 años,640,Otras enfermedades no trasmisibles,2,Porcentaje,2017,0.2559033001500599,0.2702557087614312,0.24314442053800386
1,Muertes,125,Colombia,1,Hombre,6,5-9 años,640,Otras enfermedades no trasmisibles,1,Número,2017,81.80806172856914,99.64526750427818,67.58066502763377
1,Muertes,125,Colombia,2,Mujer,6,5-9 años,640,Otras enfermedades no trasmisibles,1,Número,2017,62.21257502439322,73.84885809689929,52.085704142322996
1,Muertes,125,Colombia,1,Hombre,6,5-9 años,640,Otras enfermedades no trasmisibles,2,Porcentaje,2017,0.11296386543239617,0.12605480943750022,0.09915994087957548
1,Muertes,125,Colombia,2,Mujer,6,5-9 años,640,Otras enfermedades no trasmisibles,2,Porcentaje,2017,0.14115864997855604,0.15866814966958545,0.1243994532106805
1,Muertes,125,Colombia,1,Hombre,7,10-14 años,640,Otras enfermedades no trasmisibles,1,Número,2017,59.81733764495098,68.97852123559493,51.52777376376295
1,Muertes,125,Colombia,2,Mujer,7,10-14 años,640,Otras enfermedades no trasmisibles,1,Número,2017,50.67788033797516,57.61283267664894,44.03018528110539
1,Muertes,125,Colombia,1,Hombre,7,10-14 años,640,Otras enfermedades no trasmisibles,2,Porcentaje,2017,0.08184927392756663,0.0937536685130906,0.07261259091243305
1,Muertes,125,Colombia,2,Mujer,7,10-14 años,640,Otras enfermedades no trasmisibles,2,Porcentaje,2017,0.09677440140437833,0.10887413243062663,0.08659509880963114
1,Muertes,125,Colombia,1,Hombre,8,15-19 años,640,Otras enfermedades no trasmisibles,1,Número,2017,54.29888668992873,60.53287975171029,48.36774130373821
1,Muertes,125,Colombia,2,Mujer,8,15-19 años,640,Otras enfermedades no trasmisibles,1,Número,2017,43.54970193864542,48.9852588117245,39.14087921138031
1,Muertes,125,Colombia,1,Hombre,8,15-19 años,640,Otras enfermedades no trasmisibles,2,Porcentaje,2017,0.020464607999495232,0.022913625659138778,0.01830652858282433
1,Muertes,125,Colombia,2,Mujer,8,15-19 años,640,Otras enfermedades no trasmisibles,2,Porcentaje,2017,0.050173738548914396,0.05535290653376876,0.045504253315076584
1,Muertes,125,Colombia,1,Hombre,9,20-24 años,640,Otras enfermedades no trasmisibles,1,Número,2017,64.36413984393668,72.46169973917085,57.929591840996565
1,Muertes,125,Colombia,2,Mujer,9,20-24 años,640,Otras enfermedades no trasmisibles,1,Número,2017,43.7943166930993,47.789053184006036,40.388355589472326
1,Muertes,125,Colombia,1,Hombre,9,20-24 años,640,Otras enfermedades no trasmisibles,2,Porcentaje,2017,0.012758551931346115,0.014280001374525416,0.01154428499300963
1,Muertes,125,Colombia,2,Mujer,9,20-24 años,640,Otras enfermedades no trasmisibles,2,Porcentaje,2017,0.04046232415808554,0.0441878471520733,0.03735244114529098
1,Muertes,125,Colombia,1,Hombre,10,25-29 años,640,Otras enfermedades no trasmisibles,1,Número,2017,63.609583978319215,70.16552120567565,57.76224174583381
